filer_ein,filer_name,receipt_amt,govt_amt,contrib_amt,tax_year,xml_name
916170893,Sound Experience,933200,28272,460035,2023,202412789349301501
521782065,NATIONAL BREAST CANCER COALITION FUND,5905974,0,3412247,2023,202432859349300328
131635294,UNITED WAY WORLDWIDE,73224107,461683,19456235,2023,202402909349301100
832550224,TACOMBI FOUNDATION INC,1436700,0,890795,2023,202402989349301610
510214321,FRIENDS OF FARMWORKERS INC,2855826,2607028,221208,2023,202412779349301451
741652612,Rockport Art Association Inc,2710052,0,1088108,2023,202442719349301854
800748674,TUCKLETS,717031,0,717031,2023,202432899349302963
860208451,NORTHERN COCHISE COMMUNITY,20885206,2251395,260330,2023,202422899349302202
272033464,J-HAP INC,584560,0,526161,2023,202442979349300309
237438529,CHINESE INFORMATION AND SERVICE CENTER,14760785,12324190,1594407,2023,202412749349301036
141484644,PLATTSBURGH COLLEGE FOUNDATION INC,4971055,0,2344554,2023,202422919349301452
141685408,TROY AREA UNITED MINISTRIES INC,669744,32340,573153,2023,202422849349301482
141733312,CAPITAL REGION YOUTH,796752,0,368126,2023,202402969349300705
471941171,CLIMATE SCIENCE LEGAL DEFENSE FUND,525799,0,522694,2023,202442819349302164
311619186,Music Teachers National Association,2880230,0,274156,2023,202422929349301002
263446212,Georgia Interfaith Power & Light Inc,3183846,0,3090077,2023,202402929349300515
352381188,2-1-1 NEW YORK INC,2397722,2397119,500,2023,202412839349301226
770322706,POLAR BEARS INTERNATIONAL,3734248,0,3659715,2023,202432859349301103
261737554,PROJECT HOPE FOOD BANK INC,1412177,0,575808,2023,202422769349302057
481168625,CHERRY STREET YOUTH CENTER INC,410275,55522,243893,2023,202432749349300243
954564190,CREATIVE BEGINNINGS SCHOOL'S,1347582,0,478700,2023,202402989349301145
581857324,AFFORDABLE HOUSING RESOURCES INC,10943352,1155846,2483022,2023,202412719349300536
463499004,First Serve OKC Foundation,648437,0,318581,2023,202412759349300726
861819401,BLAZE SCHOOL,631764,411934,0,2023,202432989349302078
454830376,MAMASH FOUNDATION USA INC,400600,0,400600,2023,202402849349301865
166052602,ERIE COUNTY BAR FOUNDATION INC,839309,32180,247419,2023,202432849349300613
521701504,FLORENCE BERNARD - ALTA MILLER,341364,0,308340,2023,202402859349301685
237434535,CHRIST FOR INDIA,1353363,0,1353363,2023,202402909349301655
620282920,MASONIC WIDOW'S & ORPHANS,893474,0,391350,2023,202412789349300316
811369151,SIMPLY THE BASICS,423828,0,423157,2023,202422869349300812
752949812,Christian Womens Job Corps of Tyler Inc,281740,30479,242991,2023,202432919349300913
233038412,Hosts for Hospitals,280590,0,280242,2023,202412839349300406
830230592,NICOLAYSEN ART MUSEUM,1092377,211417,131381,2023,202422969349300432
650715258,Whole Family Health Center Inc,38872075,601050,472050,2023,202422929349300622
042173047,Gloucester Lyceum and Sawyer Free Library Inc,7458449,2004611,2861398,2023,202432899349300223
753220288,Marguerite Kiefer Education Center Inc,511738,0,373549,2023,202412739349300056
770090129,PEOPLE ACTING IN COMMUNITY TOGETHER,973171,5000,909618,2023,202412909349301586
411724149,WORLD POPULATION BALANCE,574763,0,561651,2023,202402979349300635
453733093,THE NAPA INSTITUTE,4533644,0,1454513,2023,202412959349301976
521233455,Sykesville Freedom District Fire Dept,1476667,428053,96748,2023,202432849349301033
463948410,WESTERN CAUCUS FOUNDATION,888714,0,888541,2023,202422979349301322
030506671,DENVER JUNIOR GOLF,1963793,0,1238761,2023,202412719349301321
911510539,INLAND NORTHWEST LAND TRUST,10082756,3008109,3712245,2023,202442989349301604
204074925,CONWAY CHRISTIAN SCHOOL,6437036,114650,152194,2023,202442929349300029
300437443,HOPE CLUBHOUSE OF SOUTHWEST FL INC,1090181,712190,293643,2023,202442969349300239
800517450,Santa Fe Texas Education Foundation Inc,686911,0,351252,2023,202422959349300737
521167784,BLACKS IN GOVERNMENT,3057357,0,479186,2023,202412829349301321
731713948,LOVE INC - HEARTLAND,574277,0,319556,2023,202402959349301220
237193105,Wesselman Nature Society Inc,2942023,128333,2137523,2023,202412959349301941
861616332,MISSION CREEK CAMP & RETREAT CENTER INC,799328,0,743585,2023,202402969349301670
056019193,BOYS AND GIRLS CLUBS OF WARWICK,1829916,0,704959,2023,202402779349300910
237454254,THE PARENTING CENTER,3113442,2450823,370764,2023,202442889349301859
810530827,LIFE LINE OF HOPE A NON-PROFIT,2416761,0,2416761,2023,202422909349301237
261899392,ILLINOIS RURAL HEALTHNET,2033941,607902,0,2023,202422979349301477
800903340,THE NC YOUTH VIOLENCE,2568232,2480189,84530,2023,202412789349300321
463922199,VITAL SOLUTIONS INC,607078,0,596915,2023,202412839349300431
874737247,THE PRISM WAY,930658,0,843058,2023,202402889349302705
200292435,SVARA,1494663,0,1389876,2023,202442969349301319
823377744,AMERICAN FRIENDS OF GRANGE PARK OPERA,391085,0,391085,2023,202402929349300540
822283418,MEN OF COURAGE LOUISIANA,426389,0,426388,2023,202432849349301338
221629144,THE ARC MORRIS COUNTY CHAPTER,41189262,211576,446221,2023,202402919349300110
521188939,Wildfowl Trust Of North America Inc,1432308,826930,339207,2023,202442909349300034
680070815,PREGNANCY SUPPORT GROUP OF WOODLAND INC,402307,0,285193,2023,202402849349302205
911866833,STARFISH MINISTRIES,922743,0,905179,2023,202412829349300201
851758990,PHARR ECONOMIC DEVELOPMENT CORPORATION FOUNDATION,368694,270000,0,2023,202412859349300441
450463188,KIAMICHI FAMILY MEDICAL CENTERINC,11419528,3297046,57816,2023,202422769349302002
813271973,FOOD FOR HOMELESS,284539,0,284539,2023,202422899349302502
541575780,Iglesia de Dios Pentecostal Puerta del Cielo,654699,0,654393,2023,202402899349303015
951664139,YOUNG MEN'S CHRISTIAN ASSOCIATION,7254986,100000,1059881,2023,202442969349301164
900603640,WHEN THE SAINTS,882800,0,824942,2023,202442919349301724
541061454,MEALS ON WHEELS OF CHARLOTTESVILLE-,1072068,0,888758,2023,202402979349301040
742267667,SOUTHWEST REGIONAL EMERGENCY,258811,251637,0,2023,202442959349301534
550873041,ROARING FORK VALLEY EARLY,309383,90133,180232,2023,202422949349300107
521821633,ARTS COUNCIL OF ANNE ARUNDEL COUNTY INC,1639058,1458336,78381,2023,202422909349300317
581969605,Catawba Lands Conservancy,5840621,649365,4434813,2023,202402969349300005
236000158,Bedford County Federated Library System Inc,370272,368442,1706,2023,202422929349301702
161553234,MERCYWORKSINCORPORATED,526480,0,526480,2023,202432819349301413
912172681,Defense and Confirmation Project Inc,758268,0,700133,2023,202402889349302050
831898171,IOWA GREAT LAKES BEAUTIFICATION PRO,3140081,0,3051909,2023,202432899349301303
582069233,Communities Supporting Schools,650777,386513,209867,2023,202432759349301253
460765231,FRIENDS OF SARAH MCLACHLAN,294250,0,294250,2023,202442899349302174
582134530,TLC CHILDREN'S SERVICES INC,801960,651756,113731,2023,202432849349300113
874337018,THE MENOUFY FAMILY FOUNDATION,300000,0,300000,2023,202402979349301715
581163155,THE ARTS COUNCIL INC,935128,14587,291602,2023,202422979349300202
630829524,CENTRAL NORTH AL HEALTH SERVICE INC,13600606,7990682,0,2023,202412719349300236
201877757,HEALING HOUSE INC,3932069,833461,1589282,2023,202412759349300026
300098012,ADLA INC,1895322,1687497,7135,2023,202432759349300473
208601897,American Consumer Institute Center,1336367,0,1294746,2023,202412749349300116
272791355,Capitol Squash Inc,664327,0,576017,2023,202412879349300116
150532198,HUNTINGTON FAMILY CENTERS INC,2989467,2196460,621583,2023,202412789349300416
133787630,RANDALL'S ISLAND PARK ALLIANCE INC,16814460,52744,5410120,2023,202402899349302160
582108493,TEEN ADVISORS INC,1063376,0,846667,2023,202422889349301952
521993128,THE CRANALEITH SPIRITUAL CENTER,945415,0,326057,2023,202412759349301606
203486818,ENERGY COOPERATIVE ROUNDUP FOUNDATION INC,328888,0,319226,2023,202412899349301756
910889019,BIRTH TO THREE DEVELOPMENTAL CENTER,8607912,7521826,38951,2023,202432789349301663
133477015,HOPE COMMUNITY SERVICES INC,4120187,519659,3165347,2023,202412819349301046
822274818,PARTNERS FOR BETTER FUTURES,280842,0,270017,2023,202412929349301801
237135204,Neponset River Watershed Association,1195888,370985,476560,2023,202402859349301900
341689583,COMMUNITY IMPROVEMENT CORPORATION O,440587,0,401954,2023,202402969349301170
411558764,Christian Heritage Academy,3024325,15019,1047484,2023,202422919349300227
546052427,GEORGE C MARSHALL RESEARCH FOUNDATION,1874171,0,1049258,2023,202442849349301824
860209672,MARSHALL HOME FOR MEN INC,1032174,202446,277148,2023,202442759349301294
810489999,LAKE COUNTY COMMUNITY DEVELOPMENT CORP,2486269,1666786,168155,2023,202442969349300539
203249774,Hope Center Development Corporation,1061039,68391,983869,2023,202422889349302432
208035010,LOVE AKRON INC,536869,80391,339411,2023,202402909349300020
264475822,VOICE OF REFUGEES INC,404417,0,342723,2023,202422909349301537
237089722,PLANNING OFFICE FOR URBAN AFFAIRS INC,13276561,0,360710,2023,202442919349300104
860207274,KIVEL MANOR,3402119,2321459,0,2023,202402899349302635
582671449,AUSTIN AREA FOUNDATION,473729,0,340572,2023,202432899349301708
362580506,Chiaravalle Montessori School,9748843,0,478514,2023,202412749349300121
580566253,YOUNG MEN'S CHRISTIAN ASSOCIATION OF METROPOLITAN ATLANTA (1361),151915802,41088446,7281959,2023,202422989349301227
943150638,TRACY INTERFAITH MINISTRIES,867225,24000,650073,2023,202402979349301610
264699129,SECOND STORK,338352,0,268343,2023,202432959349302113
133170827,NATIONAL ARTS STRATEGIES INC,2351322,0,754418,2023,202402839349301820
710715175,University of Arkansas Hope-Texarkana,560565,0,401997,2023,202422979349300307
274437945,FREEDOM 4 YOUTH,684280,162416,343836,2023,202412969349301391
431340282,LEBANON AREA FOUNDATION,1931815,0,1056476,2023,202432929349300818
454821954,AFFIRMING YOUTH FOUNDATION INC,1271399,807333,450518,2023,202432899349302833
472810493,HIS 2 OFFER,295587,0,295587,2023,202412989349302176
831758728,CASSIA,3227259,223381,859538,2023,202412889349301001
562273642,WEST END MINISTRIES,2095833,322160,1569453,2023,202412779349301501
450359579,MERCER MCLEAN COUNTIES,1021574,453780,566221,2023,202402989349301740
480903329,DOMESTIC VIOLENCE ASSOCIATION OF,2031980,1778798,129284,2023,202422929349301607
741846945,Ebenezer Child Development Center,977678,0,855906,2023,202422969349301417
250889300,THE WOMENS CLUB OF ERIE,328973,0,274484,2023,202442899349301839
136161619,Foundation for Public Relations Research and Educa,1354655,0,974089,2023,202412759349300641
351545943,INDIANA MILITARY MUSEUM INC,586582,137500,327401,2023,202412899349300711
271503981,HERZING UNIVERSITY LTD,196156734,4236125,67184,2023,202442919349301309
030213226,INTERNATIONAL PEACE INSTITUTE INC,5036386,2951403,2005728,2023,202402989349301015
450453441,FRIENDS OF CHIMBOTE,2002947,0,1806359,2023,202432839349300103
860632646,THE ROTARY VOCATIONAL FUND OF ARIZO,250376,0,250376,2023,202402789349301865
860813587,Goodwill of Central and Northern Arizona Foundation,1977150,0,1268494,2023,202442769349302059
201384329,ST MICHAEL'S EPISCOPAL SCHOOL INC,6934043,0,533152,2023,202432849349300743
911005103,WHATCOM-SKAGIT HOUSING,1924011,584584,733,2023,202412899349302381
930816161,Boys and Girls Club of SW Oregon,1393059,0,373762,2023,202432989349301793
300104345,GRAYSON COUNTY CHILDRENS ADVOCACY,1014326,688919,201818,2023,202432819349301243
200597730,ALABAMA VETERINARY MEDICAL FOUNDATION,278663,0,277146,2023,202432969349301823
462284158,Poder in Action,2150674,0,1893075,2023,202412849349301536
390807227,CHIPPEWA VALLEY COUNCIL INC,2382910,0,578752,2023,202412979349302011
861164716,BOUNDLESS THEATRE COMPANY INC,281019,0,258638,2023,202402959349300205
010781234,MOORE FREE AND CHARITABLE CLINIC INC,1406887,0,1068819,2023,202402919349300015
953523852,United States Justice Foundation,4488443,0,4187504,2023,202402819349302020
237075319,CITIZENS HOSE COMPANY #1,645048,0,488169,2023,202412959349301826
411736323,ASSISTANCE LEAGUE OF MINNEAPOLISST,939226,0,379119,2023,202422909349301432
222859879,MERCY LEARNING CENTER OF BRIDGEPORT INC,3925152,152356,2727734,2023,202422989349301322
481117413,Community Foundation of Southwest Kansas,5206700,0,611559,2023,202412899349301106
660814951,CENTRO DE ESTUDIANTE Y MAESTRO,693273,0,443409,2023,202432919349300843
274171720,TMR RESCUE INC,1261688,0,1261688,2023,202402769349301805
861200075,EDUCATION FOR ALL CO,560433,0,560109,2023,202442979349301479
364277029,Family Health Partnership Clinic,2291331,619622,595994,2023,202442909349301239
432043910,SOUTH SUDANESE ENRICHMENT FOR FAMILIES,486869,0,458047,2023,202432759349301008
830637217,SERVING OLDER ADULTS OF SOUTHEAST,1767469,1073910,532425,2023,202442959349300544
237115503,NORTH CAROLINA COUNCIL ON ECONOMIC,798242,182440,274757,2023,202422889349301857
391453476,APPLE PREGNANCY CARE CENTER,253157,1000,251608,2023,202442919349300529
231997899,CRIME VICTIMS COUNCIL OF THE LEHIGH,1922150,1738298,51949,2023,202442899349301594
201130252,VETJOBS INC,19491039,0,4626638,2023,202442959349300739
841280543,COMMUNITY OFFICE FOR RESOURCE EFFICIENCY,2497992,775000,856578,2023,202402719349301910
834612844,FOCUSED MINISTRIES,525271,0,521434,2023,202412959349301811
731681366,THE CENTER FOR ADVANCED DEFENSE STUDIES,16698556,5831288,3447558,2023,202412859349301431
680200668,Animal Place,3657025,0,3437274,2023,202402829349301910
561136887,CUMBERLAND COUNTY ASS INDIAN PEOPLE,260843,0,260843,2023,202412819349301621
800446036,ALL FAITHS PANTRY,277295,0,267019,2023,202442909349300319
261316408,EQUAL JUSTICE USA INC,5359472,0,5208004,2023,202422749349300827
475200316,POCAHONTAS HOUSING AUTHORITY INC,1025440,546905,0,2023,202402779349301960
751780886,INTERFAITH MINISTRIES OF WICHITA FALLS,769309,0,715362,2023,202402909349301750
134128413,GLOBAL ALLIANCE FOR TB DRUG DEVELOPMENT INC,66012081,31693916,18102900,2023,202412779349301201
800345712,AFRICAN ECONOMIC DEVELOPMENT SOLUTIONS,3868135,593888,3033620,2023,202402979349301110
460371152,RONALD MCDONALD HOUSE CHARITIES OF,1690813,0,639210,2023,202402859349301780
870784663,PIAA FOUNDATION,404122,0,317206,2023,202422979349300407
161022565,GENESEE-LIVINGSTON-ORLEANS-WYOMING,55323183,2219667,80680,2023,202412849349301201
561388678,NAKINA FIRE & RESCUE SQUAD INC,498206,334579,0,2023,202442969349301034
852503070,THE ACCOMPLIS COLLECTIVE INC,5887855,41300,5846538,2023,202442929349301224
471563469,LUNENBURG COUNTY PUBLIC LIBRARY,267094,228726,22125,2023,202442819349301829
996064620,PARKER RANCH FOUNDATION TRUST,18604564,503070,0,2023,202402889349302655
134057382,MALECARE INC,571570,0,571430,2023,202422819349301977
953797112,POSITIVE OUTLOOK HOUSING CORP,484942,20000,464942,2023,202402919349300040
610861481,FRANKLIN-SIMPSON PARKS BOARD,944632,643970,142845,2023,202422969349301317
521558475,THE DWELLING PLACE INC,382330,282388,86707,2023,202422929349301107
731233396,WOMEN IN SAFE HOME INC DBA WISH,764635,506915,27492,2023,202422909349300512
311747994,FAMILY VOICES OF NORTH DAKOTA INC,409180,282787,116885,2023,202422949349300702
330836931,THE CENTER FOR FAITHWALK LEADERSHIP,939309,0,754923,2023,202402909349301005
751838348,HIGH PLAINS FOOD BANK,19810309,849334,16906582,2023,202432979349300833
911470478,NOT ABANDONED,651170,0,650195,2023,202402979349301645
311728910,NAVY SEAL FOUNDATION INC,47260877,0,14464159,2023,202432849349300043
133287064,INTERACTION THE AMERICAN COUNCIL FOR,10231300,3709574,2865295,2023,202432739349300253
570532678,SANDHILLS SCHOOL,4082772,0,1462676,2023,202412849349301236
464604398,RAZOM INC,51009568,0,50629254,2023,202422919349301202
462665745,ENDURING HEARTS INC,3712333,0,525894,2023,202402769349300925
431799360,SISTERS IN CHRIST,1047091,594888,271198,2023,202412899349302481
911100744,CHINOOK ENTERPRISES,4794753,277831,109279,2023,202432759349301303
452041299,MEN OF NEHEMIAH INC,4933377,0,4299674,2023,202422929349301652
541880642,THE LEXINGTON INSTITUTE,1789254,0,1692200,2023,202402779349300815
593096209,SHEPHERD'S VILLAGE INC,715453,0,368751,2023,202412819349301116
386099698,HIGHFIELDS INC,8277919,1074642,431464,2023,202412859349301306
562396272,Conexion Training Inc,311410,0,295655,2023,202442839349302254
473759502,DOG TAG BUDDIES INC,656701,245396,228958,2023,202412749349300046
237097794,Senior Citizens Council of Madison County Inc,686839,629761,16658,2023,202422919349300422
010212541,ANIMAL REFUGE LEAGUE OF GREATER PORTLAND,10276028,0,6203027,2023,202412849349300416
205197207,CRECER FOUNDATION,270858,0,270320,2023,202402969349301775
272126113,One Good Turn,2987591,0,2325612,2023,202422839349302177
310910787,LEARNING GROVE INC,19155973,2979245,2455978,2023,202432829349300733
271614841,Charlies Angels Animal Rescue,548433,0,356807,2023,202442989349301229
843255967,OPEN SYLLABUS INC,832431,0,800000,2023,202412849349300421
411783486,Northern Sun Intercollegiate Conference,1238039,0,421564,2023,202442969349300614
262673795,CARIBBEAN YOUTH NETWORK INC,913236,0,911157,2023,202402839349300900
720983311,LAFON NURSING FACILITY OF THE HOLY,7195198,0,296640,2023,202442829349300824
260017844,MEUSE FAMILY FOUNDATION,5424071,0,1880862,2023,202432829349301518
474366976,ACCESS FAMILY SERVICES INC,928489,345315,0,2023,202412889349300121
660927287,ESPACIOS ABIERTOS PUERTO RICO INC,473260,0,467578,2023,202432769349301358
222708420,FAMILY PROMISE MONTCO PA,1421300,257279,894342,2023,202442719349300824
851389686,HEARTLAND HEALTH RESEARCH ALLIANCE,1128706,0,1125150,2023,202402899349302765
060646773,THE OPEN HEARTH ASSOCIATION,3334965,1831199,481849,2023,202432849349300448
591109482,WOMAN'S EXCHANGE INC OF SARASOTA,4204175,0,350587,2023,202402959349301470
